customer_name,customer_gender,loyalty_card_number,latitude,longitude,degree,customer_id
Edward Brinkley,1,1,38.72577485941341,-9.154413680750428,2,2192
John Clark,1,1,38.73726230187646,-9.148899912175096,3,15090
John Thames,1,0,38.770863033291086,-9.18066564405903,0,47854
Raphael Mooney,1,0,38.75640093455631,-9.20455145292146,0,29530
Ruby Culbreth,0,0,38.72584845132739,-9.1931959983675,0,41767
Claude Lee,1,0,38.763291971531714,-9.096027826960029,0,42372
Stephen Walker,1,1,38.78505389311994,-9.122134680864598,3,3019
Malik Sherman,1,0,38.72832229454166,-9.17375607662508,0,41731
William Younglas,1,1,38.77289104745301,-9.189175162679156,0,18305
Floyd Dipippo,1,0,38.733852908108496,-9.119726978042804,0,38365
Karen Alexander,0,1,38.78121695542848,-9.137961455419768,2,14374
Sarah Williamson,0,1,38.74127534478584,-9.118763281667151,0,28485
Roberto Walker,1,0,38.77007155337099,-9.165096919446889,0,48904
William Pennington,1,0,38.76016910892178,-9.19742033379759,0,45091
Alison Lowery,0,0,38.764320414009696,-9.09472604805401,0,26895
Michael Depaz,1,1,38.77726358034256,-9.184506784939655,1,19444
Betty Hatfield,0,1,38.734974501377,-9.119943407086504,1,13351
Tracy Katz,0,1,38.78293422259034,-9.136707922824568,1,7004
Madison Davis,0,0,38.71783623084843,-9.139456716727237,0,15999
Richard Patel,1,1,38.75972690248204,-9.165620279433544,0,23508
Brian Phelan,1,1,38.70930894449688,-9.158749146148685,0,29488
Linda Kidder,0,0,38.71865660940412,-9.188946063270194,0,26223
Mary Kraemer,0,1,38.77185039413679,-9.129213913366454,2,982
Kristal Conrow,0,1,38.74319003256915,-9.175395757091112,1,7112
Nicole Boyd,0,0,38.751017731707066,-9.063904135457024,0,37936
Mike Moore,1,1,38.792536078709496,-9.099718708880763,0,20064
Mary Dodson,0,1,38.72903566209145,-9.13768069051976,0,23918
Robert Koch,1,0,38.76725329549164,-9.187384181128191,0,24707
Cecil Chiu,1,0,38.75151660003903,-9.172041690211795,0,47905
Misty Knutson,0,1,38.74906743240635,-9.172889667157348,2,5598
Joseph Brewer,1,0,38.69957671137797,-9.147116031252695,0,31223
Eugene Natera,1,1,38.7473165706128,-9.172613336842034,3,19592
Marisol Andrews,0,0,38.70762454651561,-9.19565635152006,0,32053
Celina Landon,0,1,38.746113369286455,-9.143635597729848,2,1228
Pam Butler,0,1,38.74703581155028,-9.129565169792585,0,31114
Patricia Nelson,0,1,38.76418808440727,-9.096288221383254,1,18346
Yolanda Lyons,0,0,38.74898229958762,-9.173193095801428,0,49091
Timothy Anyan,1,0,38.73569123469849,-9.149738441848491,0,33155
Myron Diaz,1,0,38.71592989052608,-9.194984821599949,0,47030
Shawn Slocum,1,0,38.71953782843908,-9.185925065257631,0,29654
Mary Kennedy,0,0,38.78132610344381,-9.175130804716169,0,43776
Christopher Jaskolski,1,1,38.721292277474255,-9.168711896000731,0,6115
Michael Castro,1,1,38.73817217298019,-9.145801609675068,1,1417
Chris Carder,1,0,38.73319546430033,-9.16144796307348,0,27498
Melissa Lee,0,1,38.76810268386184,-9.18334730258719,0,39947
Jeremy Harres,1,1,38.74793805126983,-9.173795330904476,2,21425
Frank Winters,1,1,38.726962256059416,-9.064200374415773,0,28039
Lisa Sargent,0,0,38.75166680985543,-9.100879862383238,0,36580
Leonard Bernard,1,1,38.71158092246242,-9.143168115532252,1,7299
Cheryl Cobb,0,1,38.786115355152766,-9.147800810598415,0,27938
William Terry,1,1,38.74152284604588,-9.191816727390304,0,29503
Jeffrey Montez,1,0,38.78211008464823,-9.13968220946884,0,33853
Rhonda Cannella,0,0,38.77997596153333,-9.20448478966834,0,46282
Robert Blake,1,1,38.73576236556395,-9.149160752022826,2,2683
Margarita Adams,0,0,38.78295704597395,-9.158628220792188,0,32950
Frank Jeansonne,1,1,38.78359099507247,-9.13802583396487,0,34736
Norene Brooks,0,1,38.76618310277484,-9.10892438235466,0,26267
Bradley Bickerstaff,1,1,38.75654994619572,-9.181056296782293,3,5991
Christine Hartly,0,0,38.71143500151311,-9.17628287696064,0,43620
Karen Arispe,0,1,38.719627963043095,-9.160145556599062,3,10226
Sophia Wright,0,1,38.71110444029487,-9.189566167649948,0,15925
Dawn Barut,0,0,38.7302250561863,-9.194392334141687,0,44467
Chris Taylor,1,0,38.72682732964659,-9.165227504862848,0,22526
Joe Sanchez,1,1,38.75525743839275,-9.132374492640215,2,8460
Mary Butler,0,0,38.73569310976446,-9.150613402116974,0,32481
Janice Rees,0,0,38.71650025121049,-9.161511650035674,0,43681
Ellen Mayer,0,1,38.77684186374229,-9.189170185922642,0,24061
Lynette Logan,0,0,38.76749691358092,-9.140810765163032,0,40589
Bruce Vargas,1,1,38.783667970206295,-9.139608903919632,0,20354
Paul Clark,1,1,38.764795093084686,-9.09497589632927,3,4033
Marie Lackland,0,1,38.72106299105124,-9.169954313818584,0,38921
Lauren Gay,0,1,38.70830970626099,-9.162074839370655,0,18795
Brad Sparks,1,1,38.77924511125686,-9.140450707175074,3,7755
Chris Watkins,1,0,38.76381628972712,-9.09582522801774,0,44593
James Roach,1,0,38.76497519256967,-9.09174365797452,0,44407
Mary Pullen,0,1,38.75617542839405,-9.152319866045596,0,26365
Gail Pridgen,1,0,38.72574392868064,-9.149327220678185,0,46549
Sylvia Snyder,0,1,38.781575297334925,-9.18244334467268,0,16250
Bernard Dougherty,1,0,38.69495032893878,-9.136464848842712,0,47575
Evelyn Jeanpierre,0,1,38.74785430255091,-9.173117155098536,2,16301
Marie Hamrick,0,0,38.781611913297056,-9.194300840610316,0,49948
Kathleen Witt,0,1,38.74843494142487,-9.17395843601839,1,24712
Glenn Luechtefeld,1,1,38.783436133100125,-9.138065212359482,0,14987
Amy Findlay,0,1,38.739088819715896,-9.178334809687342,0,23677
Barry Augenstein,1,1,38.72592535757364,-9.101053196590176,0,12272
Frances Tippets,0,0,38.76440575502865,-9.09590932834938,0,26964
Michael Metzger,1,1,38.7220952659322,-9.11715209023346,2,6526
Shelia Mcculloch,0,0,38.75992809510665,-9.166385829414455,0,29532
Alicia Singleton,0,1,38.737603476592525,-9.131156420705542,0,27937
Carlos Leaton,1,1,38.74480499089379,-9.161010893230689,0,17923
Michael Frye,1,0,38.78436802407099,-9.15573555935537,0,24456
Kenneth Jaimes,1,0,38.71156998532745,-9.144189250446082,0,38671
Joseph Lewis,1,1,38.7509542549664,-9.171700567326749,0,11413
George Rubalcava,1,0,38.78744163404604,-9.164423085702056,0,23403
Steven Rivera,1,0,38.75975622568153,-9.166100942872292,0,27064
Tony Thames,1,0,38.74492388731495,-9.173640945984628,0,43815
Karl Philbrick,1,0,38.72762920716761,-9.16148386681181,0,21869
Jane Smith,0,0,38.7093544807593,-9.18835712786874,0,29319
Emma Reyes,0,1,38.73555184353792,-9.14891379015962,2,14134
Heather Tilbury,0,1,38.78275078544852,-9.125634040295616,0,21505
Bessie Bright,0,1,38.72070578254829,-9.14209341717218,0,6187
Elva Davidson,0,0,38.72061584013033,-9.166754920924925,0,39277
Mae Williams,0,1,38.70552026343873,-9.202325398689473,0,22794
Kim Featherstone,0,0,38.71881775346069,-9.191869581308652,0,48149
Christopher Stonerock,1,0,38.73368253980132,-9.21275843712944,0,23179
Tammy Ho,0,1,38.78405783911427,-9.136438663775282,0,12465
Connie Morgan,0,1,38.754443217128944,-9.072035348532838,0,17056
Betty Bowen,0,0,38.71071886332668,-9.152091745208285,0,40180
Rosalinda Caples,0,1,38.72218772645352,-9.150323074491704,0,25931
Andrea Groves,0,0,38.72433661340276,-9.180223361447233,0,44443
Jeremy Williams,1,1,38.76886757070286,-9.13353363623481,0,25914
Leeanna Ogg,0,1,38.737768694896175,-9.16787725009534,0,13674
Destiny Bode,0,0,38.72962761635132,-9.12669783048758,0,46715
Phyllis Davies,0,0,38.731942070221045,-9.157908406259605,0,44191
Sarah Pittman,0,0,38.75193180700968,-9.142486381263636,0,29334
Giovanni Steffen,1,1,38.741893879922245,-9.136550199496645,0,20498
Betty Taylor,0,0,38.71745212383519,-9.169928347990062,0,40314
Kristen Lopez,0,0,38.71806230524696,-9.160588861549709,0,41760
Donald Austin,1,0,38.71274494783695,-9.127163096296377,0,46797
Betty Geyer,0,0,38.78126004280245,-9.16697936805192,0,43526
Paul Reese,1,1,38.72753320993398,-9.133369382014829,3,4913
Carol Jacoby,0,1,38.78405234476959,-9.161182418370808,3,2768
Jan Oelschlaeger,1,0,38.75956181924113,-9.165815072948302,0,41555
Bridgette Clements,0,0,38.76288247189446,-9.096107761865616,0,26540
Charlotte Loredo,0,1,38.76032727171707,-9.166630492036306,3,1568
Melissa Brinson,0,1,38.75351729086,-9.143182344072049,0,38787
Daniel Norman,1,1,38.72853129175009,-9.143420709667986,0,6689
Christopher Lawrence,1,0,38.74779377881583,-9.172713389370792,0,35252
Rosa Ramirez,0,1,38.75986081908712,-9.169476252865213,1,14640
Nichole Sifuentes,0,1,38.76107101439885,-9.139934291009377,0,36372
Laura Petrie,0,0,38.73768957773045,-9.191673704797454,0,32116
Angel Brown,0,1,38.74782123170616,-9.14474378323894,0,20139
Joy Ramirez,0,1,38.73552570965473,-9.149938614850004,3,23685
Esther Ryan,0,1,38.76513241313161,-9.145673182310327,1,15967
Victor Blankenship,1,1,38.760325997402816,-9.16716156738999,0,23511
Larry Pease,1,0,38.72479436108591,-9.155967785665796,0,36915
Pierre Perkins,1,0,38.7605382508603,-9.165741474025085,0,44971
Robert Thompson,1,1,38.76991719382443,-9.095382258853013,1,3696
Victoria Machen,0,1,38.74178457036116,-9.1297439550691,0,13899
Aaron Keller,1,1,38.767684875063146,-9.17007752731468,0,3756
Kyle Mangino,1,0,38.720951725611776,-9.146276671247534,0,39479
Patsy Soto,0,1,38.71945784768685,-9.156208724714718,0,2773
Teresa Previte,0,1,38.73674217171277,-9.18018704423906,2,11667
Alexandra Russell,0,1,38.7790713239756,-9.159303146937662,0,15265
Anna Garrett,0,1,38.78344798459766,-9.188735858795614,0,10939
Sue Haskett,0,0,38.78240578017727,-9.162450947944317,0,49230
Margaret Helmes,0,1,38.735335314474064,-9.20601270659964,0,13993
Mary Burk,0,1,38.71786713954762,-9.12987578502132,0,5826
Joan Jones,0,1,38.74107758309557,-9.14206755618546,2,6632
Rachael Wilhite,0,0,38.74771900290939,-9.17353833020018,0,42178
Sommer Porche,0,1,38.73618231609224,-9.149614451624762,1,899
Oscar Baer,1,0,38.75735611107007,-9.137023158422824,0,32287
Jimmy Galloway,1,0,38.73599994320488,-9.176893154558954,0,21333
Theresa Matus,0,1,38.77425406067035,-9.143437343246362,0,24956
Ted Runyon,1,1,38.77734429791121,-9.15962579053328,0,31186
Jeffery Lajoie,1,1,38.74038079258243,-9.118766391383428,0,27876
Virginia Morgan,0,1,38.73012320965071,-9.157420370662406,0,10679
Phillip Henderson,1,0,38.76451819476608,-9.09613852993339,0,40796
Gregg Davis,1,1,38.74031490267426,-9.169613178928548,0,39477
James Maness,1,1,38.71200138447624,-9.15549103838199,0,36192
Melinda Hazlewood,0,1,38.76899352101797,-9.132518588767072,0,23777
James Beach,1,1,38.718914077925646,-9.149362112793025,2,5977
David Mcmahan,1,1,38.73335390761722,-9.15717784045436,3,2788
Daniel Seaton,1,1,38.73402694804228,-9.183178902093632,3,14736
Donald Street,1,1,38.76400231159191,-9.096211670122376,1,23113
Monica Avelar,0,0,38.734918057455424,-9.189916379424568,0,30545
Jenifer Harre,0,1,38.75986931738712,-9.129739364743992,0,21807
Calvin Mcgee,1,0,38.768829683176975,-9.145059132663578,0,41441
Ola Bass,0,1,38.71746691357427,-9.19192123002753,2,2486
Edward Pesqueira,1,0,38.745341392082366,-9.14581405772302,0,37633
Charles Earlywine,1,1,38.780560132764535,-9.153448112295404,1,15787
Frances Ward,0,0,38.74697327658615,-9.155132620136458,0,37927
Roslyn Hollinger,0,0,38.7930830302324,-9.127028236306623,0,33528
Marion Chauncey,0,1,38.75419699097737,-9.158257272472392,0,36705
Rita Collette,0,1,38.74250639093008,-9.131530439667548,1,1567
Adam Simpson,1,0,38.71464157246882,-9.191458452263117,0,23371
Paul Lofgren,1,1,38.74672466146353,-9.123762462599023,0,6379
Katherine Tuholski,0,1,38.80225758311272,-9.06815525671374,0,18429
Henry Joy,1,0,38.76584659538123,-9.133829959452326,0,45900
William Salazar,1,1,38.728956460247325,-9.163383962551505,0,7481
Sharon Bednar,0,0,38.76359589030332,-9.094922826670969,0,34960
Andrew Mcpeake,1,1,38.712929623063566,-9.165411921483049,0,34445
Carrol Bires,1,1,38.71174187773892,-9.141697686453792,2,5506
Stacey Taylor,0,1,38.71236637802493,-9.123269794440189,0,21707
David Rivera,1,1,38.759431263985576,-9.1531226466723,0,8881
Emery Cockrell,1,1,38.72150467355475,-9.163281226321129,0,34716
James Montes,1,0,38.75216692457955,-9.148536963615117,0,48719
Michael Darrell,1,1,38.73376716711184,-9.12328247902827,0,17067
Johnny Cooper,0,1,38.72161472279783,-9.178179456945864,0,28052
James Ramos,1,1,38.73059238896179,-9.13939987196106,0,26898
Sherri Gary,0,1,38.73705134139512,-9.150448146666989,0,22474
Sharon Lott,0,0,38.72495308495495,-9.147027280239575,0,40339
Elfriede Hoffman,0,0,38.74790690112659,-9.173629627845829,0,46512
Mary Lee,0,1,38.739109909249,-9.193487445977503,3,10457
Joyce Lipscomb,0,1,38.77828804051053,-9.136404906646172,0,25804
Randy Timko,1,1,38.75067289088863,-9.142968526487724,0,1912
Charles Ladouceur,1,1,38.73368945454018,-9.157266532100405,0,12653
Yolanda Brill,0,0,38.77921137741234,-9.126924632232186,0,41234
Ami Braud,0,1,38.73459207194795,-9.164835873998385,0,24356
Vivian Higgins,0,1,38.76051073798642,-9.120147727056665,0,22262
Richard Glover,1,1,38.722416412246695,-9.1668308906698,3,6754
Steven Hurley,1,0,38.747804799124566,-9.172349783614774,0,27877
Christen Cloud,0,1,38.7567680640337,-9.129114356328683,0,27273
Paul Sullivan,1,1,38.76858967790505,-9.180775269207707,0,22844
Christine Rock,0,1,38.7315019501966,-9.129952576232922,3,9108
Ralph Becker,1,0,38.7601372083809,-9.166406501316668,0,27286
Paulette Miller,0,1,38.73439128210595,-9.141734673611664,0,17602
Ethel Luccous,0,1,38.72377760856249,-9.18222340082166,2,2300
Mary Fagan,0,0,38.74533572437425,-9.172122620638042,0,35156
August Donatich,1,1,38.714923318030586,-9.190458713288017,0,38073
Jon Wood,1,1,38.76098211068167,-9.16593276454736,1,18402
Jeremy Lopez,1,1,38.76292084579576,-9.09528745103959,2,12758
Ruth Lusby,0,1,38.76018033842503,-9.16583035572818,2,3016
Diane Bass,0,0,38.71137331107136,-9.188353216444726,0,14596
Debbie Carr,0,0,38.78273578610013,-9.16278959590444,0,35335
Keith Dallas,1,0,38.76046617354003,-9.167313451706288,0,36815
Blanca Simmons,0,1,38.77466927470165,-9.185217638569728,3,6610
Judith Crazier,0,1,38.76640393287194,-9.187392423398563,0,23303
Lori Espinosa,0,1,38.77590496425608,-9.14425697934207,0,24148
Elizabeth Phillip,0,0,38.78619260472495,-9.190512628556068,0,36358
Charlotte Anderson,0,1,38.75282160559892,-9.168335456478207,0,33177
Scott Clark,1,0,38.75733486787478,-9.139095523908118,0,43228
Consuela Blandy,0,0,38.78080373216146,-9.117633508306094,0,29839
William Kennedy,1,1,38.75379364378166,-9.118461602393356,0,25272
Henry Sampson,1,1,38.74637674505712,-9.139223584065496,0,35446
Tracy Blair,0,1,38.73666994029258,-9.138170942590646,0,20666
Dana Hopper,1,0,38.72296951029203,-9.173783708805956,0,33334
Christopher Balliew,1,1,38.77322526828367,-9.166488561097529,0,9623
Shirl Vance,0,0,38.740275131544585,-9.149260741415322,0,34857
Steve Ramirez,1,1,38.73718495120462,-9.12009269063773,0,16671
Bernadette Murrow,0,1,38.77800187521428,-9.199729590132485,0,24117
Robert Savory,1,1,38.78733977649496,-9.194961374997908,0,16754
Kevin Natal,1,0,38.72539863986917,-9.173471245115012,0,39198
Howard Sipes,1,0,38.72208615851555,-9.1654475432221,0,25437
Scott Martinez,1,1,38.74786034297356,-9.136461398831845,1,7976
Pamela Wright,0,1,38.74814956245388,-9.13347545299258,0,29249
James Stewart,1,1,38.73556053223841,-9.149080325855069,1,13747
Howard Evans,1,1,38.763823781099255,-9.09601223223864,2,5990
Lori Tobey,0,0,38.72235402166143,-9.122456891365111,0,43177
Steve Studeny,1,1,38.7846219399184,-9.148171177538076,0,39522
Timothy Samaroo,1,0,38.7254042966261,-9.200367257972225,0,36909
Carl Northcutt,1,1,38.75534461372112,-9.120846120850503,0,18623
Gladys Gellert,0,0,38.7496556106556,-9.165187013232282,0,25542
Michael Atherton,1,0,38.73594321238807,-9.14904661313765,0,48770
Kenneth Walker,1,1,38.73333733857893,-9.151460404218716,2,7257
Louis Gaston,1,1,38.74021302906203,-9.121713457862665,2,6025
Lydia Locker,0,0,38.74812324154832,-9.173216962385496,0,33613
Vanessa Brown,0,0,38.74841620736938,-9.173285592814578,0,36679
Patricia Wilkerson,0,0,38.73848877407209,-9.1935211185317,0,37188
Helen Marsh,0,0,38.77472985991296,-9.158342814763037,0,35789
Jenny Eatman,0,0,38.78071086921154,-9.169519183738888,0,34695
Wilbur Kallam,1,1,38.747833728292186,-9.173603237365782,2,21795
Gary Metcalfe,1,0,38.75763812647232,-9.15288158112639,0,31864
William Hennessy,1,0,38.747585263671766,-9.172733117032562,0,39657
Rose Minor,0,0,38.77135599171312,-9.151828902864253,0,48251
Gertrude Scott,0,1,38.73608899734767,-9.171426160984671,2,7791
Paul Polk,1,0,38.759969351663074,-9.190261747627943,0,37444
Kelley Lipscomb,0,0,38.71387300141716,-9.165972527492086,0,43585
James Boulerice,1,0,38.71286962606229,-9.144236489747373,0,39384
Carmen Jett,0,0,38.75997157095856,-9.167083578902671,0,42537
Marcus Denger,1,0,38.74708010814491,-9.150353496174889,0,47566
Frank Delapaz,1,1,38.747883191311445,-9.173027535460832,3,14577
Cheryl Bindel,0,1,38.71335184290546,-9.162536839189546,0,38895
Jennifer Alarcon,0,1,38.76487608955068,-9.16575833006134,0,8522
Jill Thomas,0,0,38.78034932382375,-9.139607538169312,0,44106
Yvette Coller,0,0,38.75729456879106,-9.16426190144625,0,43223
Timothy Mccollum,1,1,38.776231089019184,-9.147194289977795,1,5903
Mildred Rosenfield,0,1,38.74919768314457,-9.17369676961952,1,7121
Patricia Westgate,0,1,38.72411443437751,-9.17978320286635,0,36016
Joseph Holquin,1,1,38.72887339556584,-9.14366345199338,3,17143
Lisa Martinez,0,1,38.7159652875518,-9.152487253917906,0,31516
William Kliebert,1,0,38.74633019145449,-9.147911282096612,0,40981
Donald Gruska,1,0,38.70869844055722,-9.155985172266712,0,48021
Alice Nelson,0,1,38.75268306619756,-9.18908751652747,0,12700
John Churchill,1,0,38.72111041423645,-9.18715371963522,0,36928
Laurie Tracy,0,1,38.72125310688941,-9.168866147644412,1,3671
Carrie Patrick,0,0,38.78551597489706,-9.150563286313009,0,28952
Glenn Jackson,1,1,38.75907763744007,-9.167478602523424,3,8545
Lisa Obrien,0,1,38.769294738062406,-9.127910976421044,2,9253
Herbert Delrosso,1,0,38.73351193422146,-9.135477440066564,0,47851
Anna Brisson,0,0,38.73628412655838,-9.199529763756198,0,40890
Damon Enck,1,0,38.75923000833736,-9.153617131148378,0,26396
Robert Kendrick,1,0,38.742291564964994,-9.169853567070788,0,31011
Kevin Boatwright,1,1,38.76058148335047,-9.16620139639756,0,22784
Cassandra Joseph,0,1,38.71817985859674,-9.120278997164752,0,35682
Allen Hussey,1,0,38.76181351305616,-9.199982527814743,0,35203
Darlene Weymouth,0,1,38.76945525440274,-9.133710986944772,3,1969
David Thompson,1,1,38.7366450955854,-9.149942303979104,1,24819
Barbara Dickerson,0,0,38.73583050665796,-9.149059946732834,0,28068
Berna Reynolds,0,1,38.78171720561236,-9.127718195035913,1,165
Sonya Hurley,0,1,38.79929060498687,-9.15333590448979,0,16635
Paul Wheeless,1,1,38.73654886852618,-9.149088825241384,2,20277
Maura Fox,0,1,38.75063372128663,-9.170963617971992,0,7429
John Neumeyer,1,0,38.72768669793529,-9.163706001975555,0,33436
Sandra Berger,0,1,38.75949310797048,-9.167242799459524,2,6511
Daren Kennedy,1,1,38.75014606002642,-9.194186996727364,0,37745
David Spellman,1,1,38.7630519764199,-9.14906006049665,0,26483
James Bostwick,1,1,38.75917413776633,-9.166405639013972,0,20989
Ralph Sather,1,1,38.76468028214696,-9.09527395825487,3,11363
Mary Welch,0,0,38.774193538293815,-9.117278894772854,0,46559
Monique Payne,0,1,38.74549600285428,-9.162097376950756,0,13458
Sandra Gotay,0,1,38.7132053260732,-9.17077942887652,0,2627
Amy Schiele,0,1,38.7476462026169,-9.17394105852092,3,1459
Connie Cleveland,0,0,38.752413318866616,-9.14175917558432,0,32598
Lashawn Wiggins,0,0,38.74747891915622,-9.173840433347284,0,43529
Christine Sanders,0,1,38.74081463621732,-9.156026281611776,2,6148
James Knowlton,1,1,38.757638945478,-9.12507900787104,1,4561
Winston West,1,1,38.7593337032242,-9.165996447165602,1,8407
David Porter,1,0,38.743140689965095,-9.152682028631084,0,42088
Robert Fleming,1,1,38.75924432832524,-9.165972815442288,3,18873
Maria Byrd,0,1,38.74808696901236,-9.173578409616322,2,17365
Robert Lee,1,0,38.69749553520761,-9.141750243925571,0,41141
Chris Hampton,1,1,38.74595587868386,-9.158541214560223,0,23234
William Dyson,1,0,38.72979805427752,-9.11840503820695,0,48738
Cynthia Winters,0,1,38.73642534407736,-9.149104627270352,3,22953
Charlotte Johnson,0,1,38.729424421588135,-9.11770466307383,0,24569
John Keel,1,0,38.718228978223664,-9.16212077970845,0,26115
Marlene Milton,0,0,38.74829182837673,-9.173172671910692,0,49565
Pat Campbell,0,1,38.762041660540255,-9.180970034730636,0,34559
Louise Smith,0,1,38.71442913808674,-9.173032998302311,3,10747
Marvel Stobie,0,1,38.76537571432351,-9.162479936962043,1,2388
Magdalene Kort,0,0,38.75495542956679,-9.153681890951264,0,41255
Toby Price,0,1,38.75934377306381,-9.1601746931852,0,33927
Angel Tutt,0,1,38.78420816767903,-9.141524718103556,1,3410
Jennifer Lindelof,0,1,38.74417137866901,-9.168115741646169,2,9329
John Griffin,1,1,38.712948704922766,-9.118569531420537,0,20521
Joni Springle,0,1,38.75067523929148,-9.13418826520534,0,18254
Jon Faulkner,1,0,38.76362080643947,-9.09446909579867,0,28634
Teresa Hart,0,0,38.72147749580192,-9.158708880242164,0,28681
Lori Macias,0,1,38.77598573176376,-9.162320811964044,1,4894
Oscar Cobbs,1,1,38.7483133779732,-9.17325218918263,1,9935
Julie Cook,0,0,38.74807895174444,-9.172938756252805,0,28565
Eric Enriquez,1,1,38.73824053137891,-9.16798030469342,0,5444
Gary Buckley,1,1,38.729581676045456,-9.158433784779607,1,3933
Beatrice Lallo,0,1,38.72287089211957,-9.173604012911618,2,12009
Jennifer Westphalen,0,0,38.74666823288318,-9.170163743924103,0,45735
Javier Bowen,1,1,38.75033377730462,-9.160242417319356,3,14366
Ross Bekins,1,0,38.73496679190614,-9.177265276443094,0,25264
David Buchanan,1,0,38.79070748489991,-9.124420980710044,0,37739
Charlotte Williams,0,0,38.714114408687806,-9.128847842664667,0,49069
Betty Vierra,0,1,38.77646914219273,-9.201935488432149,1,1196
Ryan Gray,1,0,38.72452682211913,-9.15847162534956,0,40094
Louise Nelson,0,0,38.77844591297281,-9.191818961489748,0,28012
Melvin Shake,1,1,38.74813682638525,-9.147588935937446,0,20335
Charles Thornton,1,0,38.76891511102997,-9.167153529653454,0,44416
Walter Pinto,1,1,38.73574295188576,-9.157277989143966,3,4578
Dorothy Troutner,0,1,38.7352976173062,-9.168789425139522,0,9907
Greg Vargas,1,1,38.7288469047667,-9.18361515632166,0,16272
Jean Johannsen,0,1,38.76137661954348,-9.164326577170272,2,3536
Linda Santana,0,0,38.73709400765745,-9.20357033757107,0,39908
Charlie Smith,1,1,38.74484556810671,-9.166562538090268,0,18608
John Destina,1,1,38.72108979878191,-9.169766677703851,0,30967
James Simpson,1,0,38.74736546869963,-9.163165949027189,0,24203
Kristen Norris,0,1,38.76056862166246,-9.167369884825996,3,10942
Robert Bremer,1,1,38.74995528153205,-9.187801185444146,0,16893
Carol Romanelli,0,0,38.772714942514526,-9.1206846930888,0,48568
Linda Ray,0,1,38.77331631354232,-9.15467364526279,0,28616
Bryan Rickel,1,1,38.72682879353069,-9.188288394533648,0,23164
Ginger Jones,0,1,38.7719714828293,-9.183481999660774,0,38502
Susan Horrell,0,0,38.72081701029901,-9.167767776221892,0,44353
Shannon Showalter,0,0,38.72140582049029,-9.1306569884036,0,38801
Barbara Almonte,0,0,38.75371855105701,-9.172110627109436,0,48084
Constance Colburn,0,1,38.71829196334333,-9.186293255344331,0,37136
Alan Harris,1,0,38.73464330127671,-9.186807411418656,0,33989
Gregory Peterson,1,0,38.73666241785918,-9.149636643569115,0,39131
Lora Sullivan,0,0,38.78340198042623,-9.133217928666236,0,37823
Patricia Irizarry,0,0,38.695395144677306,-9.143862905671986,0,40664
Norma Vasquez,0,1,38.74259830476496,-9.117586803880528,0,18541
Howard Adkinson,1,0,38.74815374482576,-9.172059225503013,0,43435
Genevieve Gallardo,0,1,38.78339753758458,-9.142846082862526,3,19440
George Donato,1,0,38.78568167359594,-9.195998309854929,0,32440
Emmitt Stark,1,0,38.74946374687545,-9.196893525685317,0,19479
Rosa Davis,0,1,38.714067384211376,-9.15838535516558,0,36104
Robert Rodas,1,0,38.76024592083152,-9.172189445638296,0,16693
Adam Mellett,1,1,38.74960864408179,-9.185898007480954,3,6289
Anna Flores,0,0,38.80043597127793,-9.076129200308191,0,35593
Suzanne White,0,1,38.7556560577919,-9.138272802881032,1,4979
Tammy Sansone,0,1,38.7482895288265,-9.139962408066202,0,4585
Jennifer Degan,0,1,38.72993995550438,-9.19998699205258,0,476
Katie Ferland,0,1,38.775578298265685,-9.150137845482451,1,4318
James Richards,1,0,38.719271927551446,-9.18838043114614,0,40011
Robert Eaton,1,1,38.73668804127969,-9.203309485820286,0,29929
Joseph Blouin,1,0,38.763850243675776,-9.09593410330504,0,40915
Donald Neault,1,1,38.73048335882153,-9.194497837736831,0,17677
Tabitha Raines,0,1,38.73590128581,-9.150294062243306,0,21914
Jonathan Fillers,1,0,38.75549726312968,-9.162512152675331,0,18769
Bonnie Bouffard,0,0,38.76055276438814,-9.166437762233947,0,37424
Ben Blackwell,1,1,38.72979342087614,-9.116702535435428,1,2971
Sandra Ryan,0,1,38.7480837517638,-9.132885820709784,0,18910
Frances Sanchez,0,1,38.7584670962772,-9.202057856234337,1,2072
Gerald Holmes,1,0,38.72612234037673,-9.169519019526104,0,18201
Gerald Schuckert,1,0,38.74826792840887,-9.127511679481035,0,46988
Dennis Bach,1,0,38.74019290541169,-9.172360338808533,0,30866
Elsa Payne,0,1,38.76468581540341,-9.096117230877216,2,4151
Lisa Paine,0,0,38.73702655467174,-9.156996682921042,0,40977
Inez Wright,0,0,38.75580152197065,-9.112838354774436,0,41887
Stacy Gallo,0,0,38.77910366917531,-9.164679052391978,0,38793
Lisa Rowe,0,1,38.73469700370126,-9.194934551309982,0,13330
Helen Hathaway,0,0,38.715448100906045,-9.194549799627945,0,41475
Denise Reeves,0,1,38.77559095774709,-9.17180601953716,0,37542
Gennie Elrod,0,1,38.747701691246014,-9.173842362204674,0,24198
Sergio Porter,1,1,38.747390885261,-9.173775598996,2,16542
Holly Jones,0,0,38.76560097763205,-9.150954967165712,0,10320
Michael Guay,1,0,38.76426276478574,-9.095367059025335,0,26490
Clifford Quijada,1,0,38.764487435646345,-9.096087346409735,0,35774
Elizabeth Mccatty,0,1,38.74854014387485,-9.130604384032866,0,25928
